0.850768,0.855955,0.861190,0.866473,0.871804,0.877172,0.882648,0.887921,0.894004,0.898506,0.905311,0.910676,0.915464,0.921841,0.928520,0.933941,0.938810,0.944587,0.951505,0.958583,0.964830,0.970091,0.974994,0.980380,0.986783,0.994241,1.002379,1.010630,1.018432,1.025348,1.031104,1.035570,1.038716,1.040570,1.041189,1.040631,1.038951,1.036190,1.032383,1.027555,1.021724,1.014908,1.007119,0.998370,0.988672,0.978039,0.966483,0.954017,0.940657,0.926416,0.911312,0.895361,0.878581,0.860989,0.842607,0.823453,0.803550,0.782917,0.761579,0.739557,0.716876,0.693561,0.669636,0.645127,0.620060,0.594463,0.568363,0.541787,0.514764,0.487324,0.459494,0.431306,0.402788,0.373972,0.344887,0.315566,0.286038,0.256336,0.226491,0.196534,0.166498,0.136414,0.106315,0.076232,0.046197,0.016242,-0.013601,-0.043301,-0.072825,-0.102143,-0.131224,-0.160035,-0.188548,-0.216731,-0.244554,-0.271989,-0.299004,-0.325573,-0.351665,-0.377254
0.842217,0.847413,0.852655,0.857945,0.863281,0.868670,0.874077,0.879666,0.884842,0.891218,0.895645,0.902205,0.908229,0.912967,0.918765,0.925638,0.931795,0.936859,0.942085,0.948455,0.955642,0.962598,0.968612,0.973792,0.978838,0.984506,0.991208,0.998898,1.007180,1.015505,1.023345,1.030294,1.036096,1.040625,1.043851,1.045799,1.046519,1.046067,1.044492,1.041838,1.038136,1.033412,1.027686,1.020972,1.013286,1.004639,0.995043,0.984511,0.973057,0.960693,0.947434,0.933295,0.918293,0.902443,0.885764,0.868275,0.849994,0.830942,0.811140,0.790609,0.769372,0.747452,0.724873,0.701659,0.677836,0.653429,0.628464,0.602969,0.576970,0.550496,0.523575,0.496237,0.468509,0.440422,0.412006,0.383292,0.354310,0.325090,0.295664,0.266064,0.236321,0.206466,0.176532,0.146551,0.116553,0.086572,0.056639,0.026786,-0.002955,-0.032552,-0.061975,-0.091191,-0.120169,-0.148878,-0.177289,-0.205370,-0.233091,-0.260423,-0.287336,-0.313802
0.833753,0.838956,0.844207,0.849504,0.854849,0.860239,0.865690,0.871119,0.876860,0.881893,0.888539,0.893062,0.899190,0.905745,0.910804,0.916065,0.922708,0.929459,0.935098,0.940150,0.945875,0.952720,0.960022,0.966810,0.972640,0.977808,0.983032,0.988980,0.995961,1.003862,1.012275,1.020672,1.028554,1.035541,1.041392,1.045987,1.049295,1.051337,1.052157,1.051809,1.050341,1.047792,1.044196,1.039576,1.033953,1.027342,1.019758,1.011213,1.001720,0.991290,0.979937,0.967675,0.954517,0.940480,0.925579,0.909831,0.893254,0.875866,0.857687,0.838737,0.819036,0.798607,0.777472,0.755654,0.733176,0.710064,0.686342,0.662037,0.637174,0.611780,0.585884,0.559512,0.532693,0.505456,0.477830,0.449845,0.421531,0.392919,0.364038,0.334920,0.305596,0.276098,0.246457,0.216704,0.186872,0.156993,0.127097,0.097218,0.067387,0.037636,0.007998,-0.021498,-0.050818,-0.079932,-0.108808,-0.137415,-0.165723,-0.193702,-0.221321,-0.248551
0.825374,0.830586,0.835844,0.841150,0.846502,0.851903,0.857344,0.862867,0.868291,0.874231,0.879096,0.885924,0.890748,0.896368,0.903178,0.908821,0.913817,0.919943,0.926923,0.933275,0.938602,0.943890,0.950132,0.957319,0.964628,0.971240,0.976938,0.982147,0.987573,0.993796,1.001035,1.009131,1.017666,1.026133,1.034060,1.041089,1.046993,1.051657,1.055047,1.057182,1.058103,1.057859,1.056496,1.054053,1.050561,1.046046,1.040526,1.034019,1.026537,1.018094,1.008702,0.998374,0.987123,0.974963,0.961907,0.947971,0.933172,0.917525,0.901050,0.883764,0.865686,0.846837,0.827239,0.806911,0.785878,0.764161,0.741785,0.718775,0.695155,0.670951,0.646190,0.620898,0.595103,0.568833,0.542116,0.514981,0.487457,0.459574,0.431362,0.402851,0.374072,0.345057,0.315835,0.286439,0.256899,0.227249,0.197519,0.167741,0.137948,0.108171,0.078442,0.048793,0.019256,-0.010137,-0.039355,-0.068367,-0.097141,-0.125646,-0.153852,-0.181728
0.817078,0.822300,0.827567,0.832881,0.838242,0.843649,0.849106,0.854594,0.860205,0.865588,0.871769,0.876486,0.883347,0.888653,0.893839,0.900565,0.906852,0.911970,0.917543,0.924332,0.931239,0.937174,0.942428,0.948093,0.954800,0.962209,0.969459,0.975906,0.981523,0.986815,0.992457,0.998946,1.006428,1.014703,1.023354,1.031889,1.039864,1.046940,1.052899,1.057633,1.061106,1.063335,1.064356,1.064216,1.062958,1.060620,1.057233,1.052822,1.047406,1.041001,1.033622,1.025281,1.015991,1.005765,0.994615,0.982556,0.969602,0.955768,0.941071,0.925526,0.909152,0.891967,0.873991,0.855244,0.835747,0.815521,0.794589,0.772975,0.750701,0.727792,0.704274,0.680172,0.655512,0.630322,0.604629,0.578461,0.551845,0.524812,0.497390,0.469609,0.441499,0.413090,0.384413,0.355499,0.326379,0.297085,0.267648,0.238099,0.208471,0.178795,0.149104,0.119429,0.089802,0.060255,0.030821,0.001530,-0.027586,-0.056496,-0.085168,-0.113571
0.808867,0.814097,0.819374,0.824697,0.830067,0.835483,0.840945,0.846461,0.851985,0.857711,0.863011,0.869454,0.874100,0.880809,0.886690,0.891662,0.898018,0.904786,0.910371,0.915610,0.921912,0.929008,0.935626,0.941265,0.946642,0.952740,0.959833,0.967367,0.974520,0.980825,0.986407,0.991814,0.997680,1.004427,1.012135,1.020578,1.029338,1.037942,1.045967,1.053092,1.059110,1.063915,1.067473,1.069795,1.070916,1.070879,1.069726,1.067493,1.064211,1.059904,1.054591,1.048289,1.041012,1.032774,1.023586,1.013461,1.002414,0.990456,0.977604,0.963871,0.949275,0.933832,0.917560,0.900477,0.882603,0.863957,0.844562,0.824438,0.803607,0.782094,0.759922,0.737115,0.713699,0.689698,0.665141,0.640052,0.614461,0.588394,0.561881,0.534949,0.507629,0.479950,0.451941,0.423634,0.395060,0.366248,0.337230,0.308037,0.278702,0.249255,0.219729,0.190156,0.160566,0.130993,0.101469,0.072024,0.042691,0.013502,-0.015511,-0.044319
0.800737,0.805978,0.811264,0.816597,0.821976,0.827401,0.832873,0.838388,0.843970,0.849513,0.855389,0.860568,0.867256,0.871963,0.878348,0.884769,0.889831,0.895686,0.902612,0.908827,0.914105,0.919869,0.926749,0.933848,0.940129,0.945635,0.951272,0.957802,0.965195,0.972779,0.979820,0.986014,0.991598,0.997145,1.003239,1.010233,1.018155,1.026755,1.035619,1.044292,1.052370,1.059547,1.065627,1.070505,1.074147,1.076563,1.077783,1.077849,1.076801,1.074673,1.071495,1.067292,1.062083,1.055884,1.048709,1.040573,1.031487,1.021464,1.010518,0.998662,0.985911,0.972281,0.957786,0.942445,0.926274,0.909293,0.891520,0.872976,0.853682,0.833660,0.812931,0.791520,0.769449,0.746744,0.723429,0.699531,0.675075,0.650089,0.624599,0.598634,0.572222,0.545393,0.518174,0.490597,0.462690,0.434485,0.406012,0.377302,0.348386,0.319296,0.290063,0.260718,0.231294,0.201822,0.172335,0.142864,0.113441,0.084099,0.054868,0.025781
0.792690,0.797941,0.803237,0.808580,0.813968,0.819403,0.824883,0.830412,0.835977,0.841635,0.847173,0.853236,0.858275,0.865142,0.870077,0.876036,0.882823,0.888264,0.893692,0.900424,0.907192,0.912872,0.918304,0.924696,0.931901,0.938816,0.944816,0.950345,0.956321,0.963246,0.970859,0.978442,0.985369,0.991482,0.997103,1.002807,1.009130,1.016361,1.024485,1.033234,1.042199,1.050940,1.059073,1.066305,1.072448,1.077401,1.081129,1.083638,1.084958,1.085126,1.084182,1.082159,1.079085,1.074986,1.069880,1.063784,1.056712,1.048677,1.039693,1.029773,1.018928,1.007174,0.994525,0.980996,0.966603,0.951363,0.935294,0.918414,0.900743,0.882301,0.863109,0.843188,0.822562,0.801252,0.779283,0.756679,0.733466,0.709670,0.685316,0.660431,0.635043,0.609180,0.582870,0.556142,0.529025,0.501550,0.473745,0.445642,0.417271,0.388663,0.359849,0.330861,0.301729,0.272486,0.243164,0.213795,0.184410,0.155041,0.125720,0.096480
0.784723,0.789985,0.795292,0.800644,0.806043,0.811487,0.816978,0.822514,0.828101,0.833711,0.839460,0.844961,0.851247,0.856160,0.863088,0.868414,0.873954,0.880842,0.886837,0.892088,0.898382,0.905422,0.911707,0.917171,0.923052,0.929979,0.937271,0.943927,0.949751,0.955427,0.961775,0.969045,0.976809,0.984356,0.991178,0.997240,1.002925,1.008801,1.015350,1.022809,1.031124,1.040015,1.049077,1.057887,1.066077,1.073367,1.079575,1.084604,1.088417,1.091020,1.092439,1.092710,1.091870,1.089951,1.086982,1.082986,1.077984,1.071990,1.065021,1.057089,1.048206,1.038387,1.027645,1.015993,1.003445,0.990018,0.975726,0.960588,0.944621,0.927842,0.910273,0.891933,0.872842,0.853023,0.832498,0.811290,0.789423,0.766921,0.743810,0.720115,0.695862,0.671079,0.645793,0.620032,0.593824,0.567198,0.540183,0.512809,0.485107,0.457105,0.428836,0.400330,0.371618,0.342731,0.313702,0.284561,0.255341,0.226073,0.196790,0.167523
0.776837,0.782109,0.787427,0.792790,0.798199,0.803654,0.809155,0.814702,0.820292,0.825941,0.831585,0.837450,0.842879,0.849405,0.854252,0.861088,0.866914,0.872168,0.878877,0.885427,0.890830,0.896647,0.903599,0.910448,0.916303,0.921894,0.928322,0.935606,0.942817,0.949221,0.954984,0.960897,0.967618,0.975175,0.983034,0.990524,0.997255,1.003294,1.009067,1.015123,1.021897,1.029574,1.038071,1.047097,1.056254,1.065134,1.073383,1.080732,1.087008,1.092113,1.096013,1.098710,1.100228,1.100601,1.099864,1.098050,1.095185,1.091293,1.086393,1.080503,1.073636,1.065806,1.057025,1.047308,1.036667,1.025117,1.012671,0.999345,0.985155,0.970119,0.954253,0.937576,0.920109,0.901870,0.882881,0.863164,0.842740,0.821634,0.799868,0.777468,0.754459,0.730865,0.706715,0.682034,0.656849,0.631190,0.605083,0.578559,0.551646,0.524375,0.496774,0.468874,0.440707,0.412303,0.383693,0.354908,0.325981,0.296942,0.267824,0.238658
